uptime_1600013,temperature,humidity,aqi,winp,wind,weather,rtu2
2018-11-17 23:05:00,8℃,95%,29,2级,北风,阵雨,2844
2018-11-16 02:35:00,11℃,94%,39,2级,北风,阵雨,2817
2018-11-16 04:35:00,11℃,94%,45,1级,北风,阵雨,2818
2018-11-16 21:35:00,10℃,82%,67,2级,东风,多云,2859
2018-11-16 23:05:00,10℃,80%,65,2级,东北风,多云,2847
2018-11-15 02:35:00,13℃,80%,67,1级,东北风,阴,2810
2018-11-15 04:35:00,13℃,84%,79,2级,东北风,阴,2807
2018-11-15 21:35:00,12℃,93%,39,2级,东北风,阵雨,2832
2018-11-15 23:05:00,11℃,95%,36,2级,东北风,阵雨,2817
2018-11-14 02:35:00,11℃,72%,63,2级,东风,多云,2820
2018-11-14 04:35:00,12℃,74%,68,1级,东风,多云,2804
2018-11-14 21:35:00,13℃,81%,60,1级,东风,阴,2834
2018-11-14 23:05:00,13℃,82%,62,1级,东北风,阴,2810
2018-11-13 02:35:00,9℃,93%,53,0级,风,多云,2796
2018-11-13 04:35:00,8℃,95%,62,1级,东北风,多云,2809
2018-11-13 21:35:00,11℃,73%,69,1级,东风,阴,2889
2018-11-13 23:05:00,12℃,70%,65,2级,东风,多云,2860
2018-11-12 02:35:00,10℃,91%,53,1级,西北风,多云,2819
2018-11-12 04:35:00,9℃,96%,62,1级,东北风,多云,2808
2018-11-12 21:35:00,14℃,72%,53,2级,东北风,阴,2830
2018-11-12 23:05:00,13℃,76%,51,2级,东北风,多云,2819
2018-11-11 02:35:00,13℃,90%,93,2级,北风,阴,2807
2018-11-11 04:35:00,12℃,91%,88,1级,西风,阴,2814
2018-11-11 21:35:00,12℃,84%,52,2级,东北风,阴,2847
2018-11-11 23:05:00,12℃,85%,49,1级,北风,多云,2823
2018-11-10 02:35:00,8℃,91%,50,0级,风,多云,2798
2018-11-10 04:35:00,8℃,93%,55,1级,东风,多云,2801
2018-11-10 21:35:00,13℃,93%,97,1级,西南风,多云,2800
2018-11-10 23:05:00,13℃,91%,103,1级,东北风,多云,2802
2018-11-09 02:35:00,4℃,96%,51,0级,风,晴,2808
2018-11-09 04:35:00,3℃,97%,51,0级,风,晴,2817
2018-11-09 21:35:00,8℃,88%,61,1级,东南风,晴,2831
2018-11-09 23:05:00,8℃,92%,58,2级,东南风,多云,2817
2018-11-08 02:35:00,8℃,93%,12,2级,西北风,阴,2891
2018-11-08 04:35:00,8℃,95%,11,2级,西风,阵雨,2888
2018-11-08 21:35:00,6℃,93%,52,1级,西南风,晴,2835
2018-11-08 23:05:00,5℃,94%,50,1级,南风,晴,2855
2018-11-07 02:35:00,9℃,94%,15,3级,北风,阴,2854
2018-11-07 04:35:00,9℃,95%,15,4级,西北风,阴,2852
2018-11-07 21:35:00,9℃,95%,17,2级,西北风,阴,2908
2018-11-07 23:05:00,9℃,96%,16,2级,西北风,阵雨,2884
2018-11-06 02:35:00,15℃,89%,58,2级,东风,阴,2814
2018-11-06 04:35:00,14℃,95%,53,2级,东北风,阴,2805
2018-11-06 21:35:00,9℃,92%,14,3级,东北风,阴,2903
2018-11-06 23:05:00,9℃,93%,15,3级,北风,阴,2876
2018-11-05 02:30:00,17℃,86%,70,1级,东风,多云,2809
2018-11-05 04:35:00,18℃,83%,70,2级,东北风,多云,2811
2018-11-05 21:35:00,16℃,85%,58,2级,东风,阴,2835
2018-11-05 23:00:00,16℃,85%,60,2级,东北风,阴,2838
2018-11-04 02:35:00,12℃,96%,73,1级,东风,多云,2819
2018-11-04 04:20:00,13℃,96%,77,1级,东风,多云,2803
2018-11-04 21:35:00,20℃,74%,67,2级,东风,多云,2844
2018-11-04 23:05:00,19℃,78%,73,1级,东北风,多云,2837
2018-11-03 02:30:00,13℃,73%,54,2级,东风,多云,2839
2018-11-03 04:20:00,12℃,79%,58,1级,东风,多云,2836
2018-11-03 21:20:00,16℃,85%,62,2级,东风,晴,2840
2018-11-03 23:00:00,15℃,90%,68,2级,东风,晴,2814
2018-11-02 02:35:00,12℃,68%,72,2级,东风,晴,2848
2018-11-02 04:30:00,11℃,69%,68,2级,东风,晴,2861
2018-11-02 21:35:00,14℃,64%,55,2级,东风,晴,2842
2018-11-02 23:05:00,14℃,66%,54,1级,东风,多云,2848
2018-11-01 02:35:00,10℃,76%,65,1级,东风,晴,2810
2018-11-01 04:35:00,9℃,83%,68,1级,东风,晴,2800
2018-11-01 21:20:00,13℃,62%,74,1级,东风,多云,2867
2018-11-01 23:00:00,12℃,64%,70,1级,东风,多云,2867
2018-10-31 02:35:00,11℃,86%,55,0级,风,多云,2830
2018-10-31 04:30:00,10℃,92%,58,1级,东南风,多云,2818
2018-10-31 21:30:00,15℃,61%,67,2级,东风,晴,2882
2018-10-31 23:00:00,13℃,68%,67,1级,东风,晴,2847
2018-10-30 02:35:00,9℃,79%,101,1级,西南风,晴,2820
2018-10-30 04:35:00,8℃,85%,82,1级,西风,晴,2818
2018-10-30 21:35:00,17℃,59%,103,2级,东北风,阴,2853
2018-10-30 23:10:00,16℃,68%,105,2级,东北风,多云,2837
2018-10-29 02:35:00,9℃,77%,75,1级,西风,晴,2842
2018-10-29 04:35:00,9℃,76%,61,1级,西南风,晴,2851
2018-10-29 21:35:00,12℃,65%,116,1级,东北风,晴,2868
2018-10-29 23:05:00,11℃,74%,117,1级,东风,晴,2850
2018-10-28 02:35:00,6℃,83%,66,1级,西风,晴,2826
2018-10-28 04:35:00,6℃,83%,60,1级,西南风,晴,2832
2018-10-28 21:25:00,12℃,57%,69,1级,西风,晴,2866
2018-10-28 23:00:00,11℃,64%,66,1级,西风,晴,2864
2018-10-27 02:30:00,7℃,86%,75,1级,东南风,晴,2888
2018-10-27 04:30:00,6℃,84%,73,1级,南风,晴,2884
2018-10-27 21:35:00,9℃,75%,78,1级,西风,晴,2862
2018-10-27 23:05:00,8℃,73%,78,1级,西风,晴,2854
2018-10-26 02:35:00,17℃,92%,78,2级,西北风,阴,2914
2018-10-26 04:35:00,16℃,86%,57,2级,西北风,阴,2917
2018-10-26 21:30:00,9℃,72%,86,1级,西北风,晴,2918
2018-10-26 23:05:00,8℃,78%,93,1级,西北风,晴,2898
2018-10-25 02:30:00,16℃,85%,112,1级,南风,多云,2864
2018-10-25 04:30:00,16℃,89%,127,1级,东风,阵雨,2861
2018-10-25 21:30:00,17℃,96%,99,1级,西风,阴,2943
2018-10-25 23:05:00,17℃,96%,105,1级,西风,阴,2920
2018-10-24 02:40:00,15℃,91%,89,1级,南风,多云,2882
2018-10-24 04:35:00,13℃,94%,89,1级,北风,多云,2870
2018-10-24 21:35:00,17℃,72%,81,1级,东南风,晴,2880
2018-10-24 23:05:00,16℃,77%,81,2级,东风,多云,2887
2018-10-23 02:40:00,11℃,97%,57,1级,西风,多云,2850
2018-10-23 04:40:00,10℃,97%,60,1级,西南风,多云,2931
2018-10-23 21:35:00,16℃,84%,77,0级,风,多云,2917
2018-10-23 23:05:00,15℃,88%,75,1级,东南风,多云,2911
2018-10-22 02:40:00,15℃,93%,42,1级,东北风,阵雨,2857
2018-10-22 04:40:00,14℃,95%,52,2级,北风,阵雨,2868
2018-10-22 21:40:00,13℃,94%,58,1级,西北风,阴,2889
2018-10-22 23:10:00,12℃,96%,59,0级,风,多云,2871
2018-10-21 02:40:00,16℃,73%,58,2级,东风,阴,2881
2018-10-21 04:40:00,16℃,76%,59,2级,东风,阴,2877
2018-10-21 21:35:00,16℃,94%,57,1级,西风,阴,2870
2018-10-21 23:10:00,16℃,94%,59,1级,西风,阵雨,2847
2018-10-20 02:40:00,14℃,66%,55,2级,东风,阴,2873
2018-10-20 04:45:00,14℃,72%,53,1级,东风,阴,2880
2018-10-20 21:40:00,17℃,70%,67,1级,东北风,阴,2895
2018-10-20 23:05:00,16℃,72%,65,1级,东风,阴,2885
2018-10-19 02:40:00,12℃,66%,53,1级,东风,多云,2880
2018-10-19 04:35:00,12℃,67%,53,2级,东风,多云,2878
2018-10-19 21:40:00,15℃,57%,55,2级,东风,阴,2913
2018-10-19 23:10:00,15℃,59%,52,2级,东北风,阴,2880
2018-10-18 02:40:00,14℃,83%,53,2级,东北风,多云,2886
2018-10-18 04:35:00,13℃,77%,53,2级,东北风,多云,2883
2018-10-18 21:40:00,14℃,54%,53,3级,东风,阴,2916
2018-10-18 23:10:00,14℃,55%,53,2级,东风,多云,2901
2018-10-17 02:40:00,12℃,96%,53,1级,西风,多云,2895
2018-10-17 04:40:00,12℃,96%,53,1级,西南风,多云,2904
2018-10-17 21:40:00,14℃,74%,53,1级,东北风,晴,2929
2018-10-17 23:10:00,16℃,75%,53,3级,东北风,多云,2930
2018-10-16 02:40:00,13℃,95%,36,0级,风,多云,2877
2018-10-16 04:40:00,12℃,95%,43,1级,西北风,多云,2867
2018-10-16 21:35:00,14℃,92%,53,1级,西北风,多云,2942
2018-10-16 23:10:00,13℃,93%,53,1级,东北风,多云,2927
2018-10-15 02:40:00,16℃,85%,59,1级,东北风,多云,2888
2018-10-15 04:35:00,16℃,83%,65,2级,东风,多云,2870
2018-10-15 21:35:00,14℃,90%,36,1级,东风,阵雨,2914
2018-10-15 23:10:00,14℃,94%,28,1级,北风,阵雨,2911
2018-10-14 02:40:00,16℃,68%,63,2级,东北风,阴,2867
2018-10-14 04:40:00,15℃,74%,66,0级,风,阴,2869
2018-10-14 21:40:00,16℃,90%,72,1级,东风,阴,2905
2018-10-14 23:10:00,17℃,83%,77,1级,东风,多云,2880
2018-10-13 02:40:00,10℃,75%,63,1级,北风,晴,2890
2018-10-13 04:40:00,9℃,82%,58,1级,东北风,晴,2891
2018-10-13 21:35:00,18℃,60%,62,2级,东风,阴,2926
2018-10-13 23:10:00,17℃,63%,59,1级,东风,阴,2887
2018-10-12 02:40:00,10℃,83%,69,0级,风,多云,2861
2018-10-12 04:40:00,10℃,84%,68,1级,西风,多云,2850
2018-10-12 21:40:00,12℃,60%,66,1级,东风,晴,2911
2018-10-12 23:05:00,10℃,71%,65,0级,风,晴,2903
2018-10-11 02:40:00,7℃,80%,50,0级,风,晴,2885
2018-10-11 04:45:00,6℃,87%,53,0级,风,晴,2876
2018-10-11 21:40:00,11℃,72%,76,1级,东风,晴,2872
2018-10-11 23:10:00,11℃,72%,80,1级,东北风,多云,2884
2018-10-10 02:40:00,16℃,68%,71,2级,东北风,多云,2931
2018-10-10 04:40:00,14℃,65%,68,2级,东北风,多云,2922
2018-10-10 21:40:00,12℃,54%,59,1级,东风,晴,2963
2018-10-10 23:15:00,13℃,49%,60,2级,东风,晴,2919
2018-10-09 02:30:00,19℃,93%,82,1级,西南风,阴,3013
2018-10-09 04:30:00,18℃,92%,85,1级,西南风,多云,2990
2018-10-09 21:40:00,19℃,49%,119,4级,北风,阴,2993
2018-10-09 23:10:00,18℃,53%,104,3级,北风,多云,2962
2018-10-08 21:30:00,20℃,82%,86,1级,东风,阴,3053
2018-10-08 23:00:00,20℃,84%,79,1级,东南风,阴,3034
2018-10-06 02:45:00,13℃,91%,77,1级,西南风,晴,3055
2018-10-06 04:45:00,12℃,94%,80,0级,风,晴,3008
2018-10-05 02:40:00,13℃,85%,61,2级,北风,晴,3040
2018-10-05 04:40:00,13℃,89%,63,1级,北风,晴,3042
2018-10-05 21:40:00,16℃,80%,75,0级,风,晴,3080
2018-10-05 23:15:00,15℃,84%,79,1级,西风,晴,3066
2018-10-04 02:30:00,15℃,84%,58,1级,东南风,晴,3072
2018-10-04 04:30:00,14℃,88%,56,1级,东风,晴,3051
2018-10-04 21:45:00,17℃,65%,72,1级,东北风,晴,3099
2018-10-04 23:15:00,15℃,78%,68,1级,北风,晴,3064
2018-10-03 02:30:00,14℃,85%,87,1级,南风,阴,3087
2018-10-03 04:30:00,13℃,89%,79,1级,西南风,阴,3075
2018-10-03 21:30:00,17℃,75%,77,1级,东风,晴,3109
2018-10-03 23:00:00,16℃,77%,71,1级,东风,晴,3091
2018-10-02 02:30:00,14℃,84%,69,1级,西南风,晴,3098
2018-10-02 04:30:00,14℃,86%,58,1级,西南风,晴,3087
2018-10-02 21:30:00,17℃,75%,76,1级,南风,晴,3139
2018-10-02 23:00:00,16℃,80%,80,1级,南风,晴,3110
2018-10-01 02:30:00,15℃,73%,73,0级,风,晴,3135
2018-10-01 04:45:00,13℃,85%,94,1级,西南风,晴,3131
2018-10-01 23:00:00,14℃,80%,67,1级,西南风,多云,3130
2018-09-30 02:15:00,15℃,92%,91,0级,风,晴,3113
2018-09-30 04:30:00,14℃,94%,89,1级,南风,多云,3111
2018-09-30 21:25:00,22℃,39%,62,2级,北风,晴,3193
2018-09-30 23:20:00,21℃,37%,67,2级,南风,晴,3174
2018-09-29 02:15:00,16℃,95%,87,1级,西北风,多云,2801
2018-09-29 04:25:00,16℃,96%,64,0级,风,多云,2804
2018-09-29 21:45:00,17℃,83%,83,1级,西风,晴,3159
2018-09-29 23:20:00,16℃,88%,89,1级,西北风,晴,3137
2018-09-28 02:30:00,20℃,86%,46,1级,西风,多云,3138
2018-09-28 04:30:00,19℃,90%,48,1级,西南风,多云,3128
2018-09-28 21:35:00,18℃,92%,68,0级,风,多云,2897
2018-09-28 22:25:00,18℃,93%,72,1级,西北风,多云,2861
2018-09-27 02:00:00,17℃,80%,28,1级,北风,多云,3159
2018-09-27 04:20:00,16℃,93%,26,1级,西南风,晴,3113
2018-09-27 21:20:00,22℃,65%,57,2级,东北风,多云,3207
2018-09-27 23:00:00,21℃,84%,57,1级,东南风,阴,3191
2018-09-26 02:20:00,19℃,80%,31,2级,东北风,阴,3149
2018-09-26 04:25:00,19℃,80%,38,2级,东北风,阴,3119
2018-09-26 21:45:00,20℃,72%,48,2级,东北风,晴,3162
2018-09-26 23:05:00,19℃,73%,42,2级,东北风,多云,3134
2018-09-25 02:45:00,20℃,72%,62,2级,东风,多云,3140
2018-09-25 04:45:00,20℃,73%,62,2级,东风,多云,3128
2018-09-25 21:30:00,19℃,85%,37,2级,东风,阵雨,3231
2018-09-25 23:10:00,19℃,83%,28,2级,东北风,阴,3194
2018-09-24 02:45:00,17℃,94%,70,1级,东北风,晴,3167
2018-09-24 04:45:00,16℃,94%,66,1级,东风,晴,3143
2018-09-24 21:40:00,23℃,61%,62,3级,东风,多云,3174
2018-09-24 23:15:00,22℃,68%,62,3级,东风,多云,3183
2018-09-23 02:30:00,20℃,93%,75,1级,南风,阴,2924
2018-09-23 04:30:00,19℃,93%,79,1级,西南风,阴,2831
2018-09-23 21:40:00,19℃,87%,70,1级,北风,晴,3235
2018-09-23 23:10:00,18℃,90%,69,1级,东北风,晴,3208
2018-09-22 02:30:00,21℃,97%,60,1级,南风,多云,3373
2018-09-22 04:30:00,20℃,97%,60,1级,西南风,阴,3341
2018-09-22 21:30:00,21℃,92%,56,1级,西南风,阴,3112
2018-09-22 23:00:00,21℃,92%,56,1级,西南风,阴,3010
2018-09-21 02:45:00,21℃,91%,45,2级,西北风,阴,3283
2018-09-21 04:30:00,20℃,95%,53,2级,西北风,阵雨,3377
2018-09-21 21:00:00,21℃,92%,53,1级,东北风,多云,3423
2018-09-21 23:00:00,22℃,96%,63,1级,南风,多云,3408
2018-09-20 02:30:00,25℃,97%,33,1级,西风,多云,3278
2018-09-20 04:30:00,25℃,98%,28,1级,西北风,阴,3273
2018-09-20 21:30:00,21℃,95%,38,1级,西风,阴,3329
2018-09-20 23:10:00,21℃,90%,39,1级,西北风,阴,3315
2018-09-19 02:30:00,24℃,97%,62,1级,南风,阴,2844
2018-09-19 04:30:00,24℃,97%,35,1级,南风,阴,2842
2018-09-19 21:30:00,26℃,93%,43,1级,东南风,多云,3405
2018-09-19 23:00:00,26℃,96%,39,1级,南风,多云,3407
2018-09-18 02:30:00,23℃,97%,30,1级,东北风,多云,2806
2018-09-18 04:30:00,23℃,97%,39,1级,东风,阴,2803
2018-09-18 21:30:00,26℃,93%,57,1级,东南风,多云,2833
2018-09-18 23:00:00,26℃,94%,56,1级,南风,多云,2848
2018-09-17 02:35:00,22℃,97%,30,2级,北风,阵雨,2752
2018-09-17 04:35:00,22℃,96%,22,1级,东北风,阵雨,2780
2018-09-17 21:30:00,23℃,96%,33,2级,东北风,阴,2876
2018-09-17 23:00:00,23℃,96%,33,2级,东风,阴,2822
2018-09-16 02:30:00,24℃,91%,42,1级,西风,多云,2811
2018-09-16 04:30:00,23℃,91%,51,2级,东风,晴,2805
2018-09-16 21:05:00,22℃,93%,52,2级,东北风,多云,2809
2018-09-16 23:00:00,23℃,95%,42,2级,西风,阵雨,2804
2018-09-15 02:30:00,22℃,96%,59,1级,西南风,多云,2824
2018-09-15 04:30:00,22℃,96%,59,1级,南风,晴,2812
2018-09-15 21:25:00,26℃,74%,59,2级,东北风,多云,2818
2018-09-15 22:50:00,25℃,76%,54,2级,东北风,多云,2825
2018-09-14 02:30:00,22℃,96%,36,1级,东南风,多云,2799
2018-09-14 04:30:00,22℃,97%,41,1级,西南风,多云,2796
2018-09-14 21:30:00,24℃,92%,51,1级,南风,晴,2857
2018-09-14 23:00:00,23℃,95%,51,1级,西南风,晴,2843
2018-09-13 02:30:00,22℃,95%,26,1级,东南风,阴,2780
2018-09-13 04:30:00,22℃,96%,28,2级,东北风,阴,2797
2018-09-13 21:30:00,22℃,94%,36,1级,东风,多云,2883
2018-09-13 23:00:00,22℃,95%,33,1级,西南风,多云,2832
2018-09-12 02:30:00,21℃,92%,65,1级,东风,多云,2778
2018-09-12 04:30:00,20℃,94%,68,1级,东南风,阴,2784
2018-09-12 20:55:00,22℃,92%,42,2级,东北风,阴,2798
2018-09-12 23:00:00,23℃,94%,40,1级,东风,阴,2778
2018-09-11 02:30:00,20℃,85%,53,1级,东北风,晴,2771
2018-09-11 04:30:00,20℃,88%,50,1级,东风,晴,2776
2018-09-11 21:30:00,22℃,85%,70,1级,东风,阴,2809
2018-09-11 23:00:00,22℃,90%,67,1级,东风,阴,2794
2018-09-10 02:40:00,20℃,83%,56,1级,东南风,阴,2783
2018-09-10 04:30:00,20℃,84%,53,1级,东南风,阴,2786
2018-09-10 21:30:00,21℃,78%,54,1级,东风,晴,2803
2018-09-10 23:00:00,21℃,81%,53,1级,东北风,晴,2795
2018-09-09 21:35:00,22℃,60%,60,2级,东风,晴,2809
2018-09-09 23:15:00,21℃,65%,58,2级,东北风,多云,2784
2018-09-08 02:30:00,19℃,90%,58,1级,西南风,晴,3127
2018-09-08 04:30:00,18℃,96%,60,1级,西风,晴,3100
2018-09-07 02:30:00,23℃,96%,59,1级,西南风,阴,1259
2018-09-07 04:40:00,23℃,85%,52,2级,西北风,阴,1253
2018-09-07 21:30:00,21℃,84%,70,1级,西南风,多云,3130
2018-09-07 23:00:00,20℃,85%,70,1级,西风,多云,3120
2018-09-06 02:30:00,23℃,87%,61,1级,东风,多云,1270
2018-09-06 04:30:00,23℃,90%,62,1级,东南风,阴,1259
2018-09-06 21:45:00,22℃,94%,57,1级,西风,阴,1250
2018-09-06 23:15:00,22℃,95%,54,1级,西南风,阴,1255
2018-09-05 02:30:00,23℃,92%,74,1级,东南风,晴,1272
2018-09-05 04:30:00,22℃,92%,68,1级,南风,多云,1279
2018-09-05 21:30:00,26℃,74%,55,1级,东北风,多云,1289
2018-09-05 22:35:00,25℃,61%,54,1级,东风,多云,1291
2018-09-04 02:40:00,25℃,81%,64,1级,西北风,晴,1310
2018-09-04 04:30:00,23℃,93%,65,1级,西风,晴,1323
2018-09-04 21:30:00,24℃,78%,70,3级,南风,晴,1305
2018-09-04 23:00:00,24℃,78%,71,3级,南风,晴,1275
2018-09-03 02:30:00,27℃,96%,24,1级,西南风,多云,1303
2018-09-03 04:30:00,26℃,96%,23,1级,西南风,多云,1297
2018-09-03 21:30:00,27℃,86%,72,1级,西风,多云,1341
2018-09-03 23:00:00,26℃,87%,72,2级,西风,多云,1318
2018-09-02 02:30:00,26℃,95%,32,1级,东风,晴,1287
2018-09-02 04:40:00,25℃,91%,37,2级,东风,多云,1287
2018-09-02 21:30:00,27℃,92%,32,1级,西南风,多云,1318
2018-09-02 23:00:00,27℃,95%,32,1级,南风,多云,1293
2018-09-01 02:35:00,26℃,93%,41,1级,东南风,阴,1316
2018-09-01 04:30:00,25℃,96%,44,1级,东风,多云,1296
2018-09-01 21:40:00,26℃,89%,42,2级,东风,多云,1311
2018-09-01 23:00:00,26℃,95%,39,1级,东风,多云,1289
2018-08-31 02:45:00,28℃,84%,54,0级,风,多云,1728
2018-08-31 04:45:00,27℃,88%,56,1级,东南风,多云,1728
2018-08-31 21:40:00,26℃,89%,34,2级,东南风,阴,1378
2018-08-31 23:15:00,26℃,91%,37,1级,东北风,阴,1352
2018-08-30 02:45:00,27℃,85%,59,1级,东风,晴,1683
2018-08-30 04:45:00,27℃,89%,59,1级,东南风,晴,1682
2018-08-30 21:45:00,30℃,76%,66,2级,东南风,多云,1757
2018-08-30 23:10:00,29℃,80%,65,1级,东南风,多云,1740
2018-08-29 02:45:00,27℃,88%,54,1级,东风,晴,1701
2018-08-29 04:45:00,26℃,91%,51,1级,东风,晴,1697
2018-08-29 21:40:00,29℃,76%,67,2级,东风,晴,1720
2018-08-29 23:10:00,28℃,80%,63,2级,东风,晴,1693
2018-08-28 02:35:00,26℃,92%,40,2级,东北风,晴,1770
2018-08-28 04:45:00,26℃,94%,45,1级,东北风,晴,1762
2018-08-28 21:45:00,29℃,79%,62,1级,东风,晴,1711
2018-08-28 23:15:00,29℃,81%,55,2级,东风,晴,1731
2018-08-27 02:40:00,26℃,85%,45,1级,东北风,多云,1707
2018-08-27 04:30:00,24℃,96%,45,1级,南风,阴,1711
2018-08-27 21:45:00,27℃,87%,45,2级,东北风,多云,1805
2018-08-27 23:15:00,26℃,89%,42,2级,东北风,晴,1767
2018-08-26 02:40:00,24℃,84%,45,2级,东北风,多云,1730
2018-08-26 04:30:00,24℃,80%,45,2级,东北风,多云,1733
2018-08-26 21:45:00,26℃,84%,45,2级,东北风,多云,1733
2018-08-26 23:15:00,26℃,85%,45,2级,东北风,多云,1728
2018-08-25 02:40:00,23℃,83%,56,1级,东北风,晴,1731
2018-08-25 04:45:00,23℃,84%,59,2级,东北风,晴,1716
2018-08-25 21:40:00,27℃,72%,45,2级,东风,多云,1757
2018-08-25 23:15:00,26℃,76%,45,2级,东风,多云,1744
2018-08-24 02:15:00,21℃,94%,55,1级,西风,晴,1735
2018-08-24 04:25:00,22℃,86%,55,1级,西北风,晴,1740
2018-08-24 21:40:00,25℃,67%,54,2级,东北风,晴,1756
2018-08-24 23:10:00,24℃,74%,58,1级,东北风,晴,1741
2018-08-23 02:30:00,24℃,92%,30,1级,西风,多云,1795
2018-08-23 04:30:00,24℃,94%,34,1级,西风,多云,1778
2018-08-23 21:45:00,23℃,86%,55,1级,西风,晴,1867
2018-08-23 23:15:00,22℃,90%,55,1级,西南风,晴,1773
2018-08-22 02:30:00,25℃,94%,22,1级,东北风,阴,1929
2018-08-22 04:30:00,25℃,95%,26,1级,东北风,阴,1917
2018-08-22 21:30:00,26℃,88%,44,1级,东南风,阴,1875
2018-08-22 23:00:00,25℃,92%,44,1级,南风,阴,1841
2018-08-21 02:30:00,25℃,95%,23,1级,西风,多云,1926
2018-08-21 04:30:00,25℃,95%,30,1级,西风,多云,1935
2018-08-21 21:30:00,26℃,87%,47,1级,东北风,多云,2040
2018-08-21 23:00:00,26℃,91%,38,2级,东北风,多云,1927
2018-08-20 02:45:00,25℃,86%,25,2级,西北风,多云,1961
2018-08-20 04:45:00,25℃,85%,25,1级,西北风,多云,1962
2018-08-20 21:30:00,25℃,91%,32,1级,西风,多云,1983
2018-08-20 23:00:00,25℃,94%,31,1级,西南风,多云,1951
2018-08-19 02:40:00,25℃,89%,25,3级,南风,多云,2010
2018-08-19 04:45:00,25℃,91%,25,3级,东南风,多云,1979
2018-08-19 21:45:00,27℃,94%,25,1级,东南风,多云,1983
2018-08-19 23:15:00,26℃,95%,25,0级,风,多云,1956
2018-08-18 02:30:00,25℃,94%,15,4级,东风,阵雨,2094
2018-08-18 04:30:00,25℃,94%,19,3级,南风,阴,2095
2018-08-18 21:45:00,26℃,84%,25,2级,南风,阴,3202
2018-08-18 23:15:00,26℃,84%,25,3级,南风,多云,2051
2018-08-17 02:45:00,26℃,88%,33,3级,北风,多云,1544
2018-08-17 04:45:00,25℃,96%,26,2级,北风,阵雨,1600
2018-08-17 21:45:00,25℃,98%,19,4级,东南风,阵雨,2131
2018-08-17 23:10:00,25℃,98%,17,2级,东南风,阵雨,2078
2018-08-16 02:30:00,27℃,92%,42,1级,西南风,阴,1482
2018-08-16 04:30:00,27℃,95%,42,1级,东北风,阴,1346
2018-08-16 21:45:00,25℃,93%,18,2级,西北风,阵雨,1662
2018-08-16 23:15:00,26℃,91%,27,3级,北风,阵雨,1692
2018-08-15 02:30:00,28℃,93%,39,1级,东风,晴,1474
2018-08-15 04:30:00,27℃,95%,35,1级,东风,晴,1369
2018-08-15 21:30:00,30℃,86%,42,2级,南风,阴,1464
2018-08-15 23:00:00,29℃,88%,42,2级,东风,阴,1434
2018-08-14 02:30:00,26℃,96%,32,1级,东南风,多云,1776
2018-08-14 04:30:00,26℃,97%,32,1级,东风,晴,1728
2018-08-14 21:30:00,29℃,85%,52,1级,东风,晴,1481
2018-08-14 23:00:00,29℃,89%,53,1级,东风,晴,1495
2018-08-13 02:30:00,26℃,95%,26,2级,东北风,阴,1792
2018-08-13 04:30:00,26℃,96%,22,2级,东北风,阴,1784
2018-08-13 21:30:00,27℃,95%,27,1级,南风,多云,1790
2018-08-13 23:00:00,27℃,95%,28,1级,东南风,多云,1777
2018-08-12 02:30:00,27℃,89%,54,1级,东风,晴,1748
2018-08-12 04:30:00,27℃,89%,53,1级,东风,晴,1746
2018-08-12 21:30:00,28℃,86%,56,1级,东风,多云,1812
2018-08-12 23:00:00,27℃,93%,56,2级,东北风,多云,1786
2018-08-11 21:30:00,29℃,83%,64,1级,东风,晴,1756
2018-08-11 23:00:00,29℃,84%,55,2级,东风,晴,1758
2018-08-10 02:30:00,26℃,91%,74,1级,东南风,晴,0
2018-08-10 04:30:00,26℃,93%,82,1级,西南风,晴,11
2018-08-09 02:30:00,28℃,91%,64,3级,南风,晴,1854
2018-08-09 04:20:00,28℃,93%,69,3级,南风,晴,1810
2018-08-09 21:30:00,30℃,82%,67,1级,东南风,晴,13
2018-08-09 23:00:00,29℃,87%,69,1级,南风,晴,21
2018-08-08 02:30:00,29℃,94%,70,1级,东南风,晴,1891
2018-08-08 04:30:00,28℃,95%,77,1级,东南风,晴,1873
2018-08-08 21:30:00,30℃,85%,97,1级,东风,晴,1831
2018-08-08 23:00:00,28℃,88%,65,1级,东风,晴,1864
2018-08-07 21:30:00,30℃,86%,72,1级,东风,多云,2008
2018-08-07 23:00:00,30℃,89%,67,1级,东南风,多云,1945
